SESSION NAME:	MKR S15 TX01.r
SAMPLE RATE:	48000.000000
BIT DEPTH:	24-bit
SESSION START TIMECODE:	00:58:00:00
TIMECODE FORMAT:	25 Frame
# OF AUDIO TRACKS:	90
# OF AUDIO CLIPS:	22766
# OF AUDIO FILES:	8169


T R A C K  L I S T I N G
TRACK NAME:	MUSIC 1 (Stereo)
COMMENTS:	
USER DELAY:	0 Samples
STATE: 
CHANNEL 	EVENT   	CLIP NAME                     	START TIME    	END TIME      	DURATION      	STATE
2       	90      	53 - Distorted Truth (Underscore, No Piano Melody) - S Patterson - ALSO008.wav.new.01_01-03.A2	   01:32:38:05	   01:32:49:08	   00:00:11:03	Unmuted
2       	91      	56 - Distorted Truth (Drums, Perc, Bass Mix Only) - S Patterson - ALSO008.wav.new.01_01-03.A2	   01:32:52:16	   01:32:54:21	   00:00:02:04	Unmuted
2       	92      	15 - Hard Pulse (No Breaks) - J Colvin, F Tidnam - OUT034.wav.new.01_01-06.A2	   01:33:12:05	   01:33:13:16	   00:00:01:11	Unmuted
2       	93      	15 - Hard Pulse (No Breaks) - J Colvin, F Tidnam - OUT034.wav.new.01_01-07.A2	   01:33:13:16	   01:33:25:22	   00:00:12:06	Unmuted
2       	94      	15 - Hard Pulse (No Breaks) - J Colvin, F Tidnam - OUT034.wav.new.01_01-09.A2	   01:33:25:22	   01:33:35:01	   00:00:09:04	Unmuted
2       	95      	22 - Delicate Feelings (Pizzicato) - S Poge, C Lehn - ART039.wav.new.01_01-04.A2	   01:34:03:13	   01:34:18:00	   00:00:14:12	Unmuted
2       	96      	91 - Fury & Tempest - J Van Diepen - BKM012.wav.new.03_01-07.A2	   01:34:22:03	   01:34:26:16	   00:00:04:13	Unmuted
2       	97      	91 - Fury & Tempest - J Van Diepen - BKM012.wav.new.03_01-08.A2	   01:34:26:16	   01:34:33:08	   00:00:06:17	Unmuted
2       	98      	91 - Fury & Tempest - J Van Diepen - BKM012.wav.new.01_01-03.A2	   01:34:35:05	   01:34:39:11	   00:00:04:06	Unmuted
2       	99      	02 - Building Tension (Underscore) - P Ruske - DBX003.wav.new.04_01-04.A2	   01:34:44:03	   01:34:58:18	   00:00:14:14	Unmuted
2       	100     	34 - Beds Of Tension B (Underscore) - O Spink, C White - CRB067.wav.new.01_01-03.A2	   01:35:06:03	   01:35:14:24	   00:00:08:21	Unmuted
2       	101     	MKRS12_COOK_SPICE GRINDER_1106v2_RC_FULL.wav.wav.new.01_01-18.A2	   01:35:22:12	   01:35:44:23	   00:00:22:11	Unmuted
2       	102     	MKRS12_COOK_SPICE GRINDER_1106v2_RC_FULL.wav.wav.new.01_01-21.A2	   01:35:54:13	   01:36:01:14	   00:00:07:01	Unmuted
2       	103     	10 - Conserve - R Chorzelski - RSM440.wav.new.03_01-07.A2	   01:36:06:21	   01:36:20:09	   00:00:13:13	Unmuted
2       	104     	17 - Holding Out - D Norlo, M Wells - DBX002.wav.Copy.01.new.02_01-05.A2	   01:37:03:03	   01:37:07:00	   00:00:03:22	Unmuted
2       	105     	22 - Pressure Builds - M Beattie - PMOL234.wav.new.02_01-09.A2	   01:37:13:13	   01:37:24:19	   00:00:11:06	Unmuted
2       	106     	06 - Chewing Pens - R Chorzelski - RSM440.wav.new.01_01-03.A2	   01:37:49:01	   01:37:55:10	   00:00:06:09	Unmuted
2       	107     	06 - Chewing Pens - R Chorzelski - RSM440.wav.new.02_01-05.A2	   01:38:06:20	   01:38:11:18	   00:00:04:23	Unmuted
2       	108     	BF_403_TK001_TOUGH_COMPETITION_James_Brown_Beats_Fresh_Music.mp3.new.01_01-03.A2	   01:38:16:17	   01:38:25:00	   00:00:08:08	Unmuted
2       	109     	BF_403_TK001_TOUGH_COMPETITION_James_Brown_Beats_Fresh_Music.mp3.new.02_01-03.A2	   01:38:41:17	   01:38:49:17	   00:00:08:00	Unmuted
2       	110     	MKRS12_NEUTRAL_LIGHT AND PULSING_207_DH_FULL.wav.wav.new.01_01-03.A2	   01:38:51:11	   01:39:28:00	   00:00:36:14	Unmuted
2       	111     	22 - Admission (Alternative) - R Chorzelski - RSM440.wav.new.01_01-05.A2	   01:40:52:08	   01:40:54:07	   00:00:01:24	Unmuted
2       	112     	MKRS12_NEUTRAL TO POSITIVE_ON POINT_1111_RC_LITE.wav.wav.new.02-02.A2	   01:41:05:05	   01:41:19:07	   00:00:14:02	Unmuted
2       	113     	MKRS12_TENSION_SOMETHINGS WRONG_214_DH_onlyBASS.wav.wav.new.01-05.A2	   01:41:21:01	   01:41:27:02	   00:00:06:01	Unmuted
2       	114     	MKRS12_TENSION_SOMETHINGS WRONG_214_DH_onlyBASS.wav.wav.new.01-06.A2	   01:41:27:02	   01:41:27:18	   00:00:00:16	Unmuted
2       	115     	MKRS12_TENSION_SOMETHINGS WRONG_214_DH_FULL.wav.wav.new.01_01-17.A2	   01:41:41:07	   01:42:07:06	   00:00:25:24	Unmuted
2       	116     	XRC033_06 ALL IN A DAYS WORK.WAV.new.02_01-03.A2	   01:42:22:12	   01:42:27:07	   00:00:04:20	Unmuted
2       	117     	MKRS12_COOKING_IN THE ZONE_202_DH_LITEmix.wav.wav.new.02-02.A2	   01:43:06:18	   01:43:37:14	   00:00:30:21	Unmuted
2       	118     	59 - The Main Man - B Hayden, J Murray - MX456.wav.new.01_01-07.A2	   01:44:30:01	   01:44:46:01	   00:00:16:00	Unmuted
2       	119     	MKRS12_TENSION_UNRAVELLING_v2_215_DH_FULL.wav.wav.new.01_01-03.A2	   01:45:13:19	   01:45:39:10	   00:00:25:16	Unmuted
2       	120     	MKRS12_COOKING_MEDIUMHEAT_512_TR_FULL.wav.wav.new.01_01-03.A2	   01:45:48:17	   01:46:07:00	   00:00:18:08	Unmuted
2       	121     	MKRS12_POS COOKING_PERFECT TIMING_604_CT_LITE.wav.wav.new.01-03.A2	   01:46:18:04	   01:46:27:23	   00:00:09:19	Unmuted
2       	122     	MKRS12_POS COOKING_PERFECT TIMING_604_CT_LITE.wav.wav.new.02-02.A2	   01:46:28:09	   01:46:29:20	   00:00:01:11	Unmuted
2       	123     	MKRS12_TENSION_SOMETHINGS WRONG_214_DH_FULL.wav.wav.new.01_01-18.A2	   01:47:56:11	   01:48:13:00	   00:00:16:14	Unmuted
2       	124     	XRC078_06 THE SPECIFIC OCEAN.WAV.new.01-05.A2	   01:48:14:01	   01:48:18:14	   00:00:04:13	Unmuted
2       	125     	XRC078_06 THE SPECIFIC OCEAN.WAV.new.01-06.A2	   01:48:18:14	   01:48:26:23	   00:00:08:09	Unmuted
2       	126     	66 - Betrayal Of Confidence - B Hayden, J Murray - MX456 (1).wav.new.01_01-04.A2	   01:48:35:05	   01:48:59:20	   00:00:24:15	Unmuted
2       	127     	TRL0184_09_2 ONE EYE OPEN_INSTRUMENTAL.WAV.new.02_01-06.A2	   01:49:50:07	   01:50:02:04	   00:00:11:22	Unmuted
2       	128     	MKRS12_COOK_SASSYCHEFS_703v2_AS_FULL.wav.wav.new.01_01-03.A2	   01:50:41:22	   01:50:49:04	   00:00:07:07	Unmuted
2       	129     	22 - Pressure Builds - M Beattie - PMOL234.wav.new.01_03-03.A2	   01:51:10:21	   01:51:45:11	   00:00:34:15	Unmuted
2       	130     	SEL6116_04 STEADILY GOING FORWARD (A).wav.new.01_01-03.A2	   01:51:45:22	   01:52:09:08	   00:00:23:11	Unmuted
2       	131     	WESTONE_017_TICKING_TENSION_(A)_TOM_HOWE_(PRS)_WOMG043_West_One_Music_Limited.wav.new.01_01-17.A2	   01:52:33:09	   01:52:55:18	   00:00:22:09	Unmuted
2       	132     	10 - Conserve - R Chorzelski - RSM440.wav.new.03_01-06.A2	   01:53:18:01	   01:54:02:20	   00:00:44:19	Unmuted
2       	133     	01 - Building Tension - P Ruske - DBX003.wav.Copy.01.new.02_01-03.A2	   01:54:32:15	   01:54:34:04	   00:00:01:14	Unmuted
2       	134     	21 - Dominion - M Noguer - BXMT023.wav.new.02_01-05.A2	   01:54:46:21	   01:55:05:17	   00:00:18:21	Unmuted
2       	135     	05 - Game Show Showdown - A Deeping - CRB105.wav.new.01-04.A2	   01:55:25:08	   01:55:54:11	   00:00:29:03	Unmuted
2       	136     	11 - Don't Get Caught - M Pes - ALSO058.wav.new.01-04.A2	   01:56:27:10	   01:56:51:20	   00:00:24:10	Unmuted
2       	137     	10 - On The Brink - R Chorzelski - RSM533.mp3.new.01-04.A2	   01:57:38:20	   01:57:45:14	   00:00:06:19	Unmuted
2       	138     	WESTONE_001_STITCH_IN_TIME_(A)_MATT_NORMAN_(PRS)_WOM659_West_One_Music_Limited.wav.new.01_01-03.A2	   01:58:07:06	   01:58:34:19	   00:00:27:13	Unmuted
2       	139     	66 - Focus Under Pressure - M Beattie - PMOL234.mp3.new.01_01-04.A2	   01:58:37:23	   01:59:10:19	   00:00:32:21	Unmuted
2       	140     	06 - Uneasy Affairs - G Young, C White - CRB060.wav.new.01_01-03.A2	   01:59:10:19	   01:59:22:14	   00:00:11:20	Unmuted
2       	141     	06 - Uneasy Affairs - G Young, C White - CRB060.wav.new.03_01-03.A2	   01:59:32:21	   01:59:44:04	   00:00:11:08	Unmuted
2       	142     	06 - Uneasy Affairs - G Young, C White - CRB060.wav.new.04_01-03.A2	   01:59:44:04	   01:59:46:22	   00:00:02:18	Unmuted
2       	143     	UPM_WAX23_135_Rising_Through_Stars_Instrumental_Barry_Laurel_Street_Gagel_1602830.wav.new.01_01-03.A2	   02:00:55:11	   02:01:09:14	   00:00:14:03	Unmuted
2       	144     	01 - Blowing A Fuse - A Deeping - NLM226.mp3.Copy.01.new.01_01-05.A2	   02:01:27:12	   02:01:55:05	   00:00:27:18	Unmuted
2       	145     	MKRS12_COOK_SPICE GRINDER_1106v2_RC_FULL.wav.wav.new.01_01-14.A2	   02:02:47:20	   02:02:57:04	   00:00:09:09	Unmuted
2       	146     	MKRS12_COOK_SPICE GRINDER_1106v2_RC_FULL.wav.wav.new.01_01-13.A2	   02:03:34:14	   02:03:58:19	   00:00:24:05	Unmuted
2       	147     	MKRS12_LIGHTTENSION_TASTETEST_507_TR_FULL.wav.wav.new.02_01-03.A2	   02:04:17:06	   02:04:22:02	   00:00:04:21	Unmuted
2       	148     	06 - Cautiously Optimistic - T Hempton - ALSO047.wav.new.01_01-06.A2	   02:04:27:14	   02:04:48:14	   00:00:21:00	Unmuted
2       	149     	MKRS12_POSITIVE_GOOD TIMES COMING_903_RL_FULLMIX.wav.wav.new.02_01-05.A2	   02:05:27:00	   02:05:39:02	   00:00:12:02	Unmuted
2       	150     	03 - Only This And Only Now (Instrumental) - S Burger, W Hunt - THH111.wav.Copy.01.new.01_01-03.A2	   02:05:43:15	   02:06:10:24	   00:00:27:09	Unmuted
2       	151     	07 - Excited Nervousness - S Patterson - ALL125.wav.new.01_02-02.A2	   02:06:17:23	   02:06:25:06	   00:00:07:08	Unmuted
2       	152     	MKR11__ENERGY_HUSTLEHARD_805_MS_FULL.wav.new.03-03.A2	   02:06:26:21	   02:06:58:09	   00:00:31:13	Unmuted
2       	153     	MKRS12_POSITIVE_REFLECT_JOY_005_v4_AA_FULL.wav.wav.new.01_01-07.A2	   02:07:19:07	   02:07:36:03	   00:00:16:21	Unmuted
2       	154     	06 - Escape Room Challenge - T Hewson - CRB105.wav.new.01_02-03.A2	   02:08:09:07	   02:08:34:10	   00:00:25:03	Unmuted
2       	155     	WESTONE_017_TICKING_TENSION_(A)_TOM_HOWE_(PRS)_WOMG043_West_One_Music_Limited.wav.new.01_01-11.A2	   02:08:37:05	   02:08:39:05	   00:00:02:00	Unmuted
2       	156     	WESTONE_017_TICKING_TENSION_(A)_TOM_HOWE_(PRS)_WOMG043_West_One_Music_Limited.wav.new.01_01-12.A2	   02:08:39:05	   02:08:50:04	   00:00:10:24	Unmuted
2       	157     	WESTONE_023_FEELING_THE_HEAT_TODD_J._C_BAKER_(PRS)_TSH099_The_Scoring_House.wav.new.01_01-03.A2	   02:09:48:16	   02:10:42:10	   00:00:53:19	Unmuted
2       	158     	09 - Glimmers Of Light - B Howells - NLM169.wav.new.01_01-03.A2	   02:10:44:18	   02:11:04:17	   00:00:19:24	Unmuted
2       	159     	23 - Judgement Is Coming - A Degooi, J Bailey - DBX002.wav.new.02_01-03.A2	   02:11:38:12	   02:12:07:17	   00:00:29:05	Unmuted
2       	160     	23 - Judgement Is Coming - A Degooi, J Bailey - DBX002.wav.new.03_01-03.A2	   02:12:07:17	   02:12:23:19	   00:00:16:02	Unmuted
2       	161     	30 - Investigation B (Underscore) - A Fillip, M Prindy - SCDV856.wav.new.01_01-03.A2	   02:13:00:18	   02:13:41:19	   00:00:41:01	Unmuted
2       	162     	07 - Holding Out Hope - P Faddoul - ALSO054.wav.new.01_01-04.A2	   02:14:02:23	   02:14:11:04	   00:00:08:06	Unmuted
2       	163     	07 - Holding Out Hope - P Faddoul - ALSO054.wav.new.01_01-05.A2	   02:14:11:04	   02:14:14:04	   00:00:03:00	Unmuted
2       	164     	MKR11_TASTING_POS_AMAZING_223_DH_FULL.wav.new.02-04.A2	   02:14:16:17	   02:14:30:14	   00:00:13:22	Unmuted
2       	165     	01 - Building Tension - P Ruske - DBX003.wav.new.01_01-03.A2	   02:14:42:21	   02:15:14:03	   00:00:31:07	Unmuted
2       	166     	MKRS12_NEUTRAL TO POSITIVE_ON POINT_1111_RC_LITE.wav.wav.new.01-02.A2	   02:15:25:14	   02:15:37:14	   00:00:12:00	Unmuted
2       	167     	17 - Black Hat - J Ioanna - BBX292.wav.new.01_01-04.A2	   02:15:46:08	   02:15:55:03	   00:00:08:20	Unmuted
2       	168     	17 - Black Hat - J Ioanna - BBX292.wav.new.02_01-05.A2	   02:15:55:03	   02:16:04:14	   00:00:09:11	Unmuted
2       	169     	MKRS12_NEUTRAL TO POS_THANKYOU_316_BR_FULL.wav.wav.new.01_01-06.A2	   02:16:22:08	   02:16:42:07	   00:00:19:24	Unmuted
2       	170     	06 - Escape Room Challenge - T Hewson - CRB105.wav.new.02_02-03.A2	   02:16:57:19	   02:17:19:17	   00:00:21:23	Unmuted
2       	171     	MKRS12_POSITIVE RESULT_WELL DONE_v2_305_BR_LITE.wav.wav.new.01_01-04.A2	   02:17:24:17	   02:17:43:23	   00:00:19:06	Unmuted
2       	172     	08 - Neutral Tension Bed - T Hewson - CRB105.wav.new.01_03-05.A2	   02:18:11:19	   02:18:16:04	   00:00:04:10	Unmuted
2       	173     	08 - Neutral Tension Bed - T Hewson - CRB105.wav.new.01_03-06.A2	   02:18:16:04	   02:18:22:20	   00:00:06:16	Unmuted
2       	174     	08 - Neutral Tension Bed - T Hewson - CRB105.wav.new.01_03-07.A2	   02:18:22:20	   02:18:31:00	   00:00:08:05	Unmuted
2       	175     	SYN0351_08 GREEK POLKA.WAV.new.01_01-03.A2	   02:18:51:11	   02:18:57:21	   00:00:06:10	Unmuted
2       	176     	SYN0351_08 GREEK POLKA.WAV.new.02_01-03.A2	   02:18:57:21	   02:19:01:15	   00:00:03:19	Unmuted
2       	177     	SYN0351_08 GREEK POLKA.WAV.new.03_01-03.A2	   02:19:01:15	   02:19:04:19	   00:00:03:04	Unmuted
2       	178     	42 - Succession - R Purcell - BXMT023.wav.new.01_01-03.A2	   02:19:17:09	   02:19:26:13	   00:00:09:04	Unmuted


TRACK NAME:	MUSIC 3 (Stereo)
COMMENTS:	
USER DELAY:	0 Samples
STATE: 
CHANNEL 	EVENT   	CLIP NAME                     	START TIME    	END TIME      	DURATION      	STATE
1       	1       	BYND062_trk40_RADIO_FEEDBACK_ROAR_Walter_Werzowa.mp3.new.01_01-03.A1	   01:01:01:18	   01:01:07:19	   00:00:06:01	Unmuted
1       	2       	XXL026_30 SQUAD UP WHOOSH.WAV.new.01_01-04.A1	   01:01:30:04	   01:01:31:17	   00:00:01:13	Unmuted
1       	3       	CASEY BARNES - Summer Nights (INSTRUMENTAL).wav.new.02_01-03.A1	   01:01:54:06	   01:01:55:01	   00:00:00:20	Unmuted
1       	4       	UPM_EVO295_5_Reload_Backing_Vocals_Only_Collisson_Westlake_1085736.wav.new.01_01-10.A1	   01:02:11:03	   01:02:11:15	   00:00:00:12	Unmuted
1       	5       	SA012_trk17_ANOMALY_-_ANOMALY_04_Diego_Stocco_(SIAE)_100.wav.new.01_01-04.A1	   01:02:21:11	   01:02:31:15	   00:00:10:04	Unmuted
1       	6       	Freya Ridings - 01 - Castles [200039433].wav.new.02_01-04.A1	   01:15:20:10	   01:15:20:20	   00:00:00:10	Muted
1       	7       	MKR11_ENTRANCE_KNIFE FIGHT_201v2_DH_onlySFX.wav.new.02_01-03.A1	   01:34:18:08	   01:34:20:03	   00:00:01:20	Unmuted
1       	8       	156 - Simple String (B) - J Sponsler Jr, T Gire - BXM011.wav.new.01_01-03.A1	   01:48:23:01	   01:48:35:10	   00:00:12:09	Unmuted
1       	9       	98 - Etoll Drum Roll 6 01 (2 sec) - R Etoll - QF030.wav.new.01_01-06.A1	   01:50:01:01	   01:50:05:11	   00:00:04:10	Unmuted
1       	10      	MKRS12_COOK_SASSYCHEFS_703v2_AS_FULL.wav.wav.new.02_01-07.A1	   01:50:48:11	   01:50:56:22	   00:00:08:11	Unmuted
1       	11      	01 - Blowing A Fuse - A Deeping - NLM226.mp3.Copy.01.new.02_01-03.A1	   02:01:53:22	   02:02:02:22	   00:00:09:00	Unmuted


2       	1       	BYND062_trk40_RADIO_FEEDBACK_ROAR_Walter_Werzowa.mp3.new.01_01-03.A2	   01:01:01:18	   01:01:07:19	   00:00:06:01	Unmuted
2       	2       	XXL026_30 SQUAD UP WHOOSH.WAV.new.01_01-04.A2	   01:01:30:04	   01:01:31:17	   00:00:01:13	Unmuted
2       	3       	CASEY BARNES - Summer Nights (INSTRUMENTAL).wav.new.02_01-03.A2	   01:01:54:06	   01:01:55:01	   00:00:00:20	Unmuted
2       	4       	UPM_EVO295_5_Reload_Backing_Vocals_Only_Collisson_Westlake_1085736.wav.new.01_01-08.A2	   01:02:11:03	   01:02:11:15	   00:00:00:12	Unmuted
2       	5       	SA012_trk17_ANOMALY_-_ANOMALY_04_Diego_Stocco_(SIAE)_100.wav.new.01_01-04.A2	   01:02:21:11	   01:02:31:15	   00:00:10:04	Unmuted
2       	6       	Freya Ridings - 01 - Castles [200039433].wav.new.02_01-04.A2	   01:15:20:10	   01:15:20:20	   00:00:00:10	Muted
2       	7       	MKR11_ENTRANCE_KNIFE FIGHT_201v2_DH_onlySFX.wav.new.02_01-03.A2	   01:34:18:08	   01:34:20:03	   00:00:01:20	Unmuted
2       	8       	156 - Simple String (B) - J Sponsler Jr, T Gire - BXM011.wav.new.01_01-03.A2	   01:48:23:01	   01:48:35:10	   00:00:12:09	Unmuted
2       	9       	98 - Etoll Drum Roll 6 01 (2 sec) - R Etoll - QF030.wav.new.01_01-06.A2	   01:50:01:01	   01:50:05:11	   00:00:04:10	Unmuted
2       	10      	MKRS12_COOK_SASSYCHEFS_703v2_AS_FULL.wav.wav.new.02_01-06.A2	   01:50:48:11	   01:50:56:22	   00:00:08:11	Unmuted
2       	11      	01 - Blowing A Fuse - A Deeping - NLM226.mp3.Copy.01.new.02_01-03.A2	   02:01:53:22	   02:02:02:22	   00:00:09:00	Unmuted


